Date,JPM,V,spread,spread_mean,spread_std,zscore,pair_position,JPM_ret,V_ret,pair_position_lagged,w1,w2,strategy_gross_return,turnover,transaction_cost,strategy_net_return,benchmark_return,cum_strategy,cum_benchmark
2020-11-13,99.74356079101562,202.56668090820312,-16.325072166053204,-13.564739880446396,3.997382907773625,-0.6905348697616254,0.0,0.00626251517830978,0.010659982838724158,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.008461249008516969,1.186385378739042,0.9766268486422017
2020-11-16,102.55890655517578,204.7031707763672,-15.3425125378932,-13.461266588534846,3.9185619626808412,-0.4800857986360179,0.0,0.02822583976181603,0.010547094214039321,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.019386466987927675,1.186385378739042,0.9955601928029277
2020-11-17,101.5184555053711,202.78799438476562,-14.740031041737112,-13.322497057375756,3.8152143813659793,-0.3715476622453466,0.0,-0.0101449116878497,-0.00935587067038568,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.00975039117911769,1.186385378739042,0.9858530914807414
2020-11-18,100.76651763916016,200.0162811279297,-13.114256892649777,-13.02863365707617,3.5743216366355517,-0.02395510093327878,0.0,-0.007406908058911088,-0.013668034270199136,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.010537471164555112,1.186385378739042,0.9754646929567755
2020-11-19,101.03755950927734,199.76608276367188,-12.628582554532315,-12.88206808233141,3.524820715388862,0.07191444566028937,0.0,0.002689800902793582,-0.001250889991789128,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.000719455455502227,1.186385378739042,0.9761664963517732
2020-11-20,100.17198181152344,196.2147979736328,-10.447693416585807,-12.66628995059949,3.5356750880232575,0.6274888044800708,0.0,-0.008566890391631277,-0.017777215936302437,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.013172053163966857,1.186385378739042,0.9633083793649444
2020-11-23,103.0572738647461,200.33389282226562,-11.095963606712914,-12.574186971885911,3.5521779452326476,0.41614564021402994,0.0,0.028803383950728012,0.02099278388364123,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.02489808391718462,1.186385378739042,0.9872929122324999
2020-11-24,107.82237243652344,201.79673767089844,-7.585765326130186,-12.347143906904936,3.723287060215807,1.278810498296302,0.0,0.046237382312587894,0.007302033759862159,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.026769708036225026,1.186385378739042,1.0137224552391984
2020-11-25,106.69449615478516,202.9612274169922,-9.71259821138797,-12.483264542907701,3.563467524220574,0.7775197367978681,0.0,-0.010460503291209622,0.005770607392042493,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0023449479495835646,1.186385378739042,1.0113453288463383
2020-11-27,105.98628997802734,203.06710815429688,-10.511634094522165,-12.52200443136471,3.536145375517972,0.5685202737311295,0.0,-0.00663770112124995,0.000521679626459548,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.003058010747395201,1.186385378739042,1.0082526239613983
2020-11-30,103.06602478027344,202.4415283203125,-12.895246128704983,-12.848208710775847,3.226211746041693,-0.014579767737454735,0.0,-0.027553235407705268,-0.003080655649604469,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.015316945528654868,1.186385378739042,0.9928092734410582
2020-12-01,104.69226837158203,203.25958251953125,-11.970769682266237,-13.099913269582578,2.9228411607228626,0.38631712269889007,0.0,0.015778658338434948,0.004040940641015123,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.009909799489725035,1.186385378739042,1.0026478142723987
2020-12-02,106.7032241821289,202.27792358398438,-9.117698533771588,-13.198724970292844,2.7383884640143856,1.4903022307282905,0.0,0.01920825522100089,-0.004829582563235624,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.007189336328882634,1.186385378739042,1.009856186628622
2020-12-03,106.0037841796875,200.22802734375,-8.058636675135162,-12.874382018733055,2.9467145440583242,1.6342761647232618,-1.0,-0.006555003448138974,-0.01013405815085533,0.0,0.0,-0.0,0.0,1.0,0.0005,-0.0005,-0.008344530799497152,1.1857921860496725,1.0014294105762367
2020-12-04,106.96551513671875,204.6839141845703,-10.919384704376299,-12.721043943631674,2.965549110986388,0.6075297261410436,-1.0,0.009072609666471942,0.022254061531408187,-1.0,-0.5382568170927516,0.4617431829072485,0.0053922672023260535,0.0,0.0,0.0053922672023260535,0.015663335598940065,1.1921862943632828,1.0171151355127412
2020-12-07,106.5633316040039,204.65504455566406,-11.296802448870338,-12.49159984549072,2.884219968650356,0.4142532156378754,0.0,-0.00375993638885197,-0.0001410449327259311,-1.0,-0.5382568170927516,0.4617431829072485,0.0019586848569648654,1.0,0.0005,0.0014586848569648654,-0.0019504906607889505,1.1939253184575516,1.0151312619399766
2020-12-08,106.66825103759766,204.77056884765625,-11.29098543738003,-12.285570047063496,2.8108997324377922,0.35383140786060646,0.0,0.0009845735114930587,0.0005644829925546269,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0007745282520238428,1.1939253184575516,1.0159175097818616
2020-12-09,105.83765411376953,201.7004852294922,-9.487913568494648,-11.946807258197303,2.7128579788886045,0.9063849670118035,0.0,-0.007786730500862538,-0.0149927972337085,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.011389763867285518,1.1939253184575516,1.0043464492368055
2020-12-10,105.15565490722656,199.8045654296875,-8.543499481050802,-11.509900602825397,2.5040678890858996,1.1846328666661943,0.0,-0.006443823913650393,-0.009399678923169397,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.007921751418409895,1.1939253184575516,0.9963902663279889
2020-12-11,104.53489685058594,198.48605346679688,-8.03317309786074,-11.155910980305773,2.4680713539506716,1.2652542956047155,0.0,-0.005903230379652791,-0.0065990081860998195,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.006251119282876305,1.1939253184575516,0.9901617119208758
2020-12-14,103.43324279785156,199.45811462402344,-9.968709042036082,-10.838092824104919,2.1570594192511403,0.4030411838959256,0.0,-0.010538624764790172,0.004897377625522559,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0028206235696338067,1.1939253184575516,0.9873688384584829
2020-12-15,105.19937133789062,200.52635192871094,-9.118967025127048,-10.52691554846661,1.9075221188300844,0.7381033800033102,0.0,0.01707505722788527,0.005355697393917058,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.011215377310901165,1.1939253184575516,0.998442552526821
2020-12-16,105.50537872314453,200.4397430419922,-8.738662275210729,-10.226847110140293,1.666715305762183,0.8928848434910258,0.0,0.002908832832004604,-0.0004319077561912854,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0012384625379066594,1.1939253184575516,0.9996790862243774
2020-12-17,104.6310806274414,203.24029541015625,-12.0154119949528,-10.171904865255442,1.5825082420733192,-1.1649273480447035,0.0,-0.008286763255903384,0.013972041301097304,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.00284263902259696,1.1939253184575516,1.0025208130049528
2020-12-18,104.1152114868164,203.365478515625,-12.638669363148338,-10.172409205686241,1.5833337766986,-1.5576375580166562,1.0,-0.004930362350570094,0.0006159364471307605,0.0,0.0,-0.0,-0.0,1.0,0.0005,-0.0005,-0.002157212951719667,1.1933283557983227,1.00035816212277
2020-12-21,108.02347564697266,201.1519012451172,-6.831489700135975,-9.991599019863752,1.7481431713032674,1.8076947996037804,0.0,0.03753787851308488,-0.010884724814972713,1.0,0.5382568170927516,-0.4617431829072485,0.02523096649000247,1.0,0.0005,0.02473096649000247,0.013326576849056082,1.2228405193771408,1.0136895120468794
2020-12-22,106.37973022460938,198.1011199951172,-5.858124850979877,-9.729707082077102,1.954190183907138,1.9811696236015892,-1.0,-0.015216557442894518,-0.015166554385595443,0.0,0.0,-0.0,0.0,1.0,0.0005,-0.0005,-0.01519155591424498,1.2222290991174523,0.9982899911449354
2020-12-23,109.35244750976562,197.58135986328125,-2.43953174966866,-9.472395403254023,2.5108638725796713,2.800973692914611,-1.0,0.027944395787427467,-0.0026237112230801385,-1.0,-0.5382568170927516,0.4617431829072485,-0.0162527423032953,0.0,0.0,-0.0162527423032953,0.012660342282173664,1.2023645245339074,1.0109286841296983
2020-12-24,108.87156677246094,200.85357666015625,-5.7274810664526825,-9.273139546007261,2.6453229671877763,1.3403499396990237,-1.0,-0.004397530629222879,0.016561363881386626,-1.0,-0.5382568170927516,0.4617431829072485,0.010014097711429994,0.0,0.0,0.010014097711429994,0.0060819166260818736,1.2144051203673472,1.0170770681014898
2020-12-28,109.58850860595703,204.63584899902344,-8.255158553903598,-9.16031576897633,2.6378297586243957,0.34314466735895927,0.0,0.006585207274498739,0.018830993212865632,-1.0,-0.5382568170927516,0.4617431829072485,0.005150550035945645,1.0,0.0005,0.004650550035945646,0.012708100243682185,1.2200527721435241,1.030002185438474
2020-12-29,109.29997253417969,206.31039428710938,-9.980201970668062,-9.014563561074485,2.4973923805245626,-0.38665866730591625,0.0,-0.0026329044481736563,0.00818304953055371,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0027750725411900268,1.2200527721435241,1.0328605162206501
2020-12-30,109.60601043701172,210.15037536621094,-12.968288785744491,-9.064439516248397,2.568487591507898,-1.5199019385584172,1.0,0.0027999815163386454,0.018612639912644058,0.0,0.0,-0.0,0.0,1.0,0.0005,-0.0005,0.010706310714491352,1.2194427457574524,1.0439186418320383
2020-12-31,111.10111236572266,210.50648498535156,-11.778675210890398,-9.19748835010434,2.639334452452815,-0.9779688430116469,1.0,0.013640692903151841,0.0016945466717348534,1.0,0.5382568170927516,-0.4617431829072485,0.00655975057119846,0.0,0.0,0.00655975057119846,0.007667619787443347,1.2274419860054786,1.0519230130666306
2021-01-04,110.05191802978516,209.5729217529297,-12.027013069594702,-9.395907169827314,2.6977326457055657,-0.975302687594251,1.0,-0.009443598840700784,-0.004434843099901831,1.0,0.5382568170927516,-0.4617431829072485,-0.003035322885253484,0.0,0.0,-0.003035322885253484,-0.0069392209703013075,1.2237163032550353,1.044623486835216
2021-01-05,110.6507339477539,206.4451446533203,-8.74503605169106,-9.287189737193051,2.67683755810729,0.20253514594487843,0.0,0.005441212917403959,-0.014924528767589429,1.0,0.5382568170927516,-0.4617431829072485,0.009820069362583358,1.0,0.0005,0.009320069362583358,-0.004741657925092735,1.2351214240814965,1.0396702396001258
2021-01-06,115.84642791748047,204.62620544433594,-1.9889665266531296,-8.821797941082192,3.0867923671461663,2.213570140691459,-1.0,0.046955802138464175,-0.008810762839876363,0.0,0.0,-0.0,0.0,1.0,0.0005,-0.0005,0.019072519649293906,1.2345038633694558,1.0594993706736853
2021-01-07,119.65074157714844,205.77145385742188,0.8328966917292036,-8.21560383462673,3.704934624797904,2.442283452396818,-1.0,0.032839283248145223,0.005596782731708716,-1.0,-0.5382568170927516,0.4617431829072485,-0.01509169180417446,0.0,0.0,-0.01509169180417446,0.01921803298992697,1.2158731115324213,1.079860864532099
2021-01-08,119.78282165527344,207.3497772216797,-0.38898667422363076,-7.76065748991318,4.080131005970518,1.8067240500127253,-1.0,0.0011038801463660874,0.007670273668530347,-1.0,-0.5382568170927516,0.4617431829072485,0.002947525563441969,0.0,0.0,0.002947525563441969,0.004387076907448217,1.2194569286105648,1.084598297194145
2021-01-11,121.57050323486328,204.8860321044922,3.5122166967424704,-7.157871681023517,4.787592229200181,2.2286961518334114,-1.0,0.014924356889293167,-0.011882072651341669,-1.0,-0.5382568170927516,0.4617431829072485,-0.013519602881952891,0.0,0.0,-0.013519602881952891,0.001521142118975749,1.202970355204104,1.0862481253461764
2021-01-12,123.4814453125,201.0075225830078,8.75033508597555,-6.318696271831702,5.9547430468771045,2.5305930481265735,-1.0,0.01571879713243396,-0.018930082649588953,-1.0,-0.5382568170927516,0.4617431829072485,-0.017201586328349054,0.0,0.0,-0.017201586328349054,-0.0016056427585774968,1.182277356788616,1.0845039989096958
2021-01-13,123.59593963623047,201.47911071777344,8.460277902965984,-5.397246924581599,6.734961558824464,2.0575506937215997,-1.0,0.0009272188500928369,0.002346121820246294,-1.0,-0.5382568170927516,0.4617431829072485,0.0005842238897692997,0.0,0.0,0.0005842238897692997,0.0016366703351695655,1.1829680714647852,1.086278974433084
2021-01-14,124.31807708740234,194.270751953125,15.36610019347465,-4.172993563651514,8.108228095034859,2.409785902432998,-1.0,0.00584272795123586,-0.035777201611464915,-1.0,-0.5382568170927516,0.4617431829072485,-0.019664767097763217,0.0,0.0,-0.019664767097763217,-0.014967236830114528,1.15970527985534,1.07002037975917
