Date,price,returns,rolling_mean,rolling_std,zscore,position,asset_return,position_lagged,strategy_gross_return,turnover,transaction_cost,strategy_net_return,cum_asset,cum_strategy
2020-12-31,348.05755615234375,0.005080679906767083,344.5395782470703,2.103808167562687,1.672195193228615,0.0,0.005080679906767083,0.0,0.0,0.0,0.0,0.0,1.1723524584796865,1.1331204439674203
2021-01-04,343.3191223144531,-0.013613937563293765,344.36548767089846,2.127848381839238,-0.491748080068042,0.0,-0.013613937563293765,0.0,-0.0,0.0,0.0,-0.0,1.15639212530777,1.1331204439674203
2021-01-05,345.6836853027344,0.006887361741870768,344.5656402587891,2.150445575115427,0.5199132016560284,0.0,0.006887361741870768,0.0,0.0,0.0,0.0,0.0,1.1643566161902155,1.1331204439674203
2021-01-06,347.7503967285156,0.005978620090130393,345.09534606933596,2.2234787223236,1.1940976239273653,0.0,0.005978620090130393,0.0,0.0,0.0,0.0,0.0,1.1713178620478466,1.1331204439674203
2021-01-07,352.9171142578125,0.014857546038489433,346.19944458007814,3.0390254919487996,2.210468354257405,-1.0,0.014857546038489433,0.0,0.0,1.0,0.0005,-0.0005,1.1887207711089276,1.1325538837454365
2021-01-08,354.92791748046875,0.005697664243019096,347.47389831542966,3.7555325959340102,1.9848101366792297,-1.0,0.005697664243019096,-1.0,-0.005697664243019096,0.0,0.0,-0.005697664243019096,1.195493702941409,1.1261009719787278
2021-01-11,352.535400390625,-0.00674085348604736,348.3759796142578,3.7821419470081796,1.0997526889908142,-1.0,-0.00674085348604736,-1.0,0.00674085348604736,0.0,0.0,0.00674085348604736,1.1874350550463888,1.1336918536413318
2021-01-12,352.60992431640625,0.00021139416268178834,348.9903961181641,3.933384872097813,0.9202069759097189,0.0,0.00021139416268178834,-1.0,-0.00021139416268178834,1.0,0.0005,-0.0007113941626817884,1.1876860718855893,1.1328853518743716
2021-01-13,353.5594787597656,0.002692931701228307,349.7658721923828,3.9994164682252182,0.9485400176556945,0.0,0.002692931701228307,0.0,0.0,0.0,0.0,0.0,1.1908844293596772,1.1328853518743716
2021-01-14,352.3212890625,-0.0035020690199256688,350.3681884765625,3.8706162726495266,0.5045968001887551,0.0,-0.0035020690199256688,0.0,-0.0,0.0,0.0,-0.0,1.1867138698933049,1.1328853518743716
2021-01-15,349.7519226074219,-0.0072926801043303735,350.5376251220703,3.7945678583737203,-0.20705981391651435,0.0,-0.0072926801043303735,0.0,-0.0,0.0,0.0,-0.0,1.178059545264801,1.1328853518743716
2021-01-19,352.4980773925781,0.007851721770915532,351.4555206298828,2.8460494212730563,0.36631716754552,0.0,0.007851721770915532,0.0,0.0,0.0,0.0,0.0,1.1873093410437916,1.1328853518743716
2021-01-20,357.3762512207031,0.01383886648179411,352.62477722167966,2.6027620731681447,1.8255506517504505,0.0,0.01383886648179411,0.0,0.0,0.0,0.0,0.0,1.2037403564870837,1.1328853518743716
2021-01-21,357.7020568847656,0.0009116600863925406,353.6199432373047,2.428647618284596,1.6808175944207977,0.0,0.0009116600863925406,0.0,0.0,0.0,0.0,0.0,1.204837758524473,1.1328853518743716
2021-01-22,356.4359436035156,-0.00353957506500413,353.971826171875,2.5665072845722277,0.9601053721736499,0.0,-0.00353957506500413,0.0,-0.0,0.0,0.0,-0.0,1.2005731448370243,1.1328853518743716
2021-01-25,357.84173583984375,0.003944024898599574,354.2632080078125,2.8381467599784465,1.2608677896763885,0.0,0.003944024898599574,0.0,0.0,0.0,0.0,0.0,1.2053082352128515,1.1328853518743716
2021-01-26,357.28314208984375,-0.001561007825677474,354.73798217773435,2.9131172851648324,0.8736894752129368,0.0,-0.001561007825677474,0.0,-0.0,0.0,0.0,-0.0,1.2034267396253306,1.1328853518743716
2021-01-27,348.5509338378906,-0.024440582897015894,354.3320831298828,3.4717857617926002,-1.6651803102640648,0.0,-0.024440582897015894,0.0,-0.0,0.0,0.0,-0.0,1.1740142886350322,1.1328853518743716
2021-01-28,351.548583984375,0.00860032166167879,354.13099365234376,3.578116319807006,-0.7217232300899736,0.0,0.00860032166167879,0.0,0.0,0.0,0.0,0.0,1.1841111891527005,1.1328853518743716
2021-01-29,344.5107727050781,-0.020019455631229865,353.3499420166016,4.695144671506466,-1.8826191587164334,0.0,-0.020019455631229865,0.0,-0.0,0.0,0.0,-0.0,1.1604059277390153,1.1328853518743716
2021-02-01,350.2452697753906,0.016645334557423563,353.39927673339844,4.6555624829167455,-0.6774706535636061,0.0,0.016645334557423563,0.0,0.0,0.0,0.0,0.0,1.1797212726286488,1.1328853518743716
2021-02-02,355.1978454589844,0.0141403071246895,353.66925354003905,4.6757313478879405,0.32692039067552486,0.0,0.0141403071246895,0.0,0.0,0.0,0.0,0.0,1.1964028937451474,1.1328853518743716
2021-02-03,355.4771728515625,0.0007863994563852561,353.479345703125,4.545183816181646,0.4395481523376261,0.0,0.0007863994563852561,0.0,0.0,0.0,0.0,0.0,1.1973437443304062,1.1328853518743716
2021-02-04,359.51739501953125,0.011365630416037442,353.66087951660154,4.763582543928263,1.2294350835579657,0.0,0.011365630416037442,0.0,0.0,0.0,0.0,0.0,1.21095231080942,1.1328853518743716
2021-02-05,360.932373046875,0.0039357706941185455,354.1105224609375,5.2427443786180135,1.3011983978772106,0.0,0.0039357706941185455,0.0,0.0,0.0,0.0,0.0,1.2157183414262789,1.1328853518743716
2021-02-08,363.5390319824219,0.007222014787818365,354.6802520751953,5.954514979407942,1.487741644426494,0.0,0.007222014787818365,0.0,0.0,0.0,0.0,0.0,1.2244982772658815,1.1328853518743716
2021-02-09,363.2969665527344,-0.0006658581565986976,355.28163452148436,6.52314138068774,1.2287533817648069,0.0,-0.0006658581565986976,0.0,-0.0,0.0,0.0,-0.0,1.223682935100223,1.1328853518743716
2021-02-10,363.1387023925781,-0.0004356330350291371,356.74041137695315,6.481711416236101,0.9871298804815402,0.0,-0.0004356330350291371,0.0,-0.0,0.0,0.0,-0.0,1.223149858389292,1.1328853518743716
2021-02-11,363.7252197265625,0.001615133088596954,357.95807495117185,6.541480261946644,0.881626871052338,0.0,0.001615133088596954,0.0,0.0,0.0,0.0,0.0,1.225125408197889,1.1328853518743716
2021-02-12,365.5218811035156,0.00493961177150104,360.05918579101564,4.91430151424584,1.1115914024942173,0.0,0.00493961177150104,0.0,0.0,0.0,0.0,0.0,1.2311770520857883,1.1328853518743716
2021-02-16,365.20538330078125,-0.0008658792239164548,361.55519714355466,3.72891309655271,0.9788874298521716,0.0,-0.0008658792239164548,0.0,-0.0,0.0,0.0,-0.0,1.2301110014554246,1.1328853518743716
2021-02-17,365.2891845703125,0.00022946340159024636,362.5643310546875,3.1355730486479865,0.8690129278920538,0.0,0.00022946340159024636,0.0,0.0,0.0,0.0,0.0,1.2303932669101523,1.1328853518743716
2021-02-18,363.7344970703125,-0.0042560458006134505,363.3900634765625,1.909319304921387,0.18039601488457838,0.0,-0.0042560458006134505,0.0,-0.0,0.0,0.0,-0.0,1.2251566568134162,1.1328853518743716
2021-02-19,363.0921325683594,-0.0017660257883896913,363.74753723144534,1.3590367858231565,-0.4822567497236563,0.0,-0.0017660257883896913,0.0,-0.0,0.0,0.0,-0.0,1.2229929985626664,1.1328853518743716
2021-02-22,360.2994079589844,-0.0076915040533113155,363.6842407226562,1.5109676987594916,-2.2401754626858064,1.0,-0.0076915040533113155,0.0,-0.0,1.0,0.0005,-0.0005,1.2135863429570504,1.1323189091984345
2021-02-23,360.73687744140625,0.0012141831842022999,363.4040252685547,1.7772596948517152,-1.5007079915639219,1.0,0.0012141831842022999,1.0,0.0012141831842022999,0.0,0.0,0.0012141831842022999,1.2150598590872463,1.1336937517771375
2021-02-24,364.71197509765625,0.011019382560619073,363.5455261230469,1.8235165805263998,0.6396700677504288,0.0,0.011019382560619073,1.0,0.011019382560619073,1.0,0.0005,0.010519382560619073,1.2284490685085807,1.1456195100586648
2021-02-25,355.9239501953125,-0.02409579477062862,362.8240509033203,3.0303018482368667,-2.2770341218722243,1.0,-0.02409579477062862,0.0,-0.0,1.0,0.0005,-0.0005,1.198848611867628,1.1450467003036355
2021-02-26,354.09002685546875,-0.005152570763606645,361.86053161621095,4.066556559670667,-1.9108315959022337,1.0,-0.005152570763606645,1.0,-0.005152570763606645,0.0,0.0,-0.005152570763606645,1.1926714595601284,1.1391467661526868
2021-03-01,362.6732177734375,0.024240137442425702,361.57566528320314,3.8769322167885245,0.2830981892026801,0.0,0.024240137442425702,1.0,0.024240137442425702,1.0,0.0005,0.0237401374424257,1.2215819796635243,1.1661902669482465
2021-03-02,359.84320068359375,-0.007803214991220164,361.03944702148436,3.6852063289427983,-0.3246076965882639,0.0,-0.007803214991220164,0.0,-0.0,0.0,0.0,-0.0,1.2120497128468095,1.1661902669482465
2021-03-03,355.0767822265625,-0.013245820535101038,360.01820678710936,3.7901993093525097,-1.303737391422569,0.0,-0.013245820535101038,0.0,-0.0,0.0,0.0,-0.0,1.1959951198708199,1.1661902669482465
2021-03-04,350.6828308105469,-0.01237465144429517,358.7130401611328,4.54110032163861,-1.768340001721946,0.0,-0.01237465144429517,0.0,-0.0,0.0,0.0,-0.0,1.1811950971333405,1.1661902669482465
2021-03-05,357.13421630859375,0.018396639160051187,358.11724853515625,4.286424137918337,-0.2293362007428179,0.0,0.018396639160051187,0.0,0.0,0.0,0.0,0.0,1.202925117112924,1.1661902669482465
2021-03-08,355.3560791015625,-0.004978904640978943,357.62291564941404,4.291845936474753,-0.5281728611426997,0.0,-0.004978904640978943,0.0,-0.0,0.0,0.0,-0.0,1.1969358676645803,1.1661902669482465
2021-03-09,360.4296875,0.014277533710032486,357.5921966552734,4.268114955954186,0.6648112513389931,0.0,0.014277533710032486,0.0,0.0,0.0,0.0,0.0,1.2140251598639082,1.1661902669482465
2021-03-10,362.6732177734375,0.006224599002926157,357.38832092285156,3.9251486155454405,1.346419554575654,0.0,0.006224599002926157,0.0,0.0,0.0,0.0,0.0,1.2215819796635243,1.1661902669482465
2021-03-11,366.3504333496094,0.01013919803272878,358.43096923828125,4.783827469396181,1.6554660806627557,0.0,0.01013919803272878,0.0,0.0,0.0,0.0,0.0,1.2339678412685458,1.1661902669482465
2021-03-12,366.8437805175781,0.0013466537038266946,359.7063446044922,5.181493102221532,1.3774863291868145,0.0,0.0013466537038266946,0.0,0.0,0.0,0.0,0.0,1.235629568632393,1.1661902669482465
2021-03-15,369.0316162109375,0.005963943808104277,360.34218444824216,5.923083543595305,1.4670452811848844,0.0,0.005963943808104277,0.0,0.0,0.0,0.0,0.0,1.2429987939473488,1.1661902669482465
2021-03-16,368.5660400390625,-0.001261615946772654,361.21446838378904,6.459448646223868,1.1381113246516974,0.0,-0.001261615946772654,0.0,-0.0,0.0,0.0,-0.0,1.2414306068470857,1.1661902669482465
2021-03-17,369.8228759765625,0.003410069840853458,362.68907775878904,6.584569952625334,1.083411410175564,0.0,0.003410069840853458,0.0,0.0,0.0,0.0,0.0,1.2456639719190075,1.1661902669482465
2021-03-18,364.4420471191406,-0.01454974585661617,364.06499938964845,5.057451989145709,0.07455290337928962,0.0,-0.01454974585661617,0.0,-0.0,0.0,0.0,-0.0,1.2275398777048427,1.1661902669482465
2021-03-19,363.7677001953125,-0.0018503543407208944,364.7283477783203,4.445380966668944,-0.21610017008905633,0.0,-0.0018503543407208944,0.0,-0.0,0.0,0.0,-0.0,1.2252684939637235,1.1661902669482465
2021-03-22,366.6723937988281,0.007985023414547321,365.8599792480469,2.9997537750280285,0.2708270783903377,0.0,0.007985023414547321,0.0,0.0,0.0,0.0,0.0,1.235052291577131,1.1661902669482465
2021-03-23,363.78643798828125,-0.007870665638739727,366.195654296875,2.464671082408318,-0.9775001320823694,0.0,-0.007870665638739727,0.0,-0.0,0.0,0.0,-0.0,1.225331607943768,1.1661902669482465
2021-03-24,361.9370422363281,-0.005083740235562906,366.1220367431641,2.589411217473185,-1.6161954032622814,0.0,-0.005083740235562906,0.0,-0.0,0.0,0.0,-0.0,1.2191023403465573,1.1661902669482465
2021-03-25,363.97320556640625,0.0056257389890161935,365.8843139648437,2.6738578725137336,-0.714738213307058,0.0,0.0056257389890161935,0.0,0.0,0.0,0.0,0.0,1.2259606919142458,1.1661902669482465
2021-03-26,369.838623046875,0.016114970527407735,366.1837982177734,2.9470271154828542,1.2401734649471532,0.0,0.016114970527407735,0.0,0.0,0.0,0.0,0.0,1.2457170123322043,1.1661902669482465
2021-03-29,369.6518249511719,-0.0005050800107468945,366.2458190917969,3.0192603138986622,1.128092812566051,0.0,-0.0005050800107468945,0.0,-0.0,0.0,0.0,-0.0,1.245087825570228,1.1661902669482465
2021-03-30,368.6710510253906,-0.0026532370722389675,366.2563201904297,3.0283955697992693,0.7973630852725769,0.0,-0.0026532370722389675,0.0,-0.0,0.0,0.0,-0.0,1.2417843123932317,1.1661902669482465
2021-03-31,370.16546630859375,0.004053519469583211,366.2905792236328,3.074807743377676,1.2602046724080371,0.0,0.004053519469583211,0.0,0.0,0.0,0.0,0.0,1.2468179092805407,1.1661902669482465
2021-04-01,374.16290283203125,0.01079905309185425,367.2626647949219,3.861446021656959,1.7869570099929717,0.0,0.01079905309185425,0.0,0.0,0.0,0.0,0.0,1.260282362078736,1.1661902669482465
2021-04-05,379.53326416015625,0.014353003163800615,368.83922119140624,5.246103516157139,2.0384734948165075,-1.0,0.014353003163800615,0.0,0.0,1.0,0.0005,-0.0005,1.2783711988089341,1.1656071718147725
2021-04-06,379.3092346191406,-0.0005902764320575571,370.1029052734375,6.116021624080961,1.505280705590464,-1.0,-0.0005902764320575571,-1.0,0.0005902764320575571,0.0,0.0,0.0005902764320575571,1.277616606418856,1.166295202257332
2021-04-07,379.7481384277344,0.0011571134276087136,371.69907531738284,6.36227300490452,1.2651238172500165,-1.0,0.0011571134276087136,-1.0,-0.0011571134276087136,0.0,0.0,-0.0011571134276087136,1.2790949537494793,1.1649456664182445
2021-04-08,381.55072021484375,0.004746782418928008,373.6604431152344,6.0331919046589615,1.3078113914321738,-1.0,0.004746782418928008,-1.0,-0.004746782418928008,0.0,0.0,-0.004746782418928008,1.2851665391880769,1.159415922809884
2021-04-09,384.3245544433594,0.0072698964555846235,375.69557800292966,5.831500664551989,1.4797179897248012,-1.0,0.0072698964555846235,-1.0,-0.0072698964555846235,0.0,0.0,-0.0072698964555846235,1.2945095668561561,1.1509870891021
2021-04-12,384.46478271484375,0.00036486940494206976,377.15819396972654,6.030111250723573,1.2116839045449566,-1.0,0.00036486940494206976,-1.0,-0.00036486940494206976,0.0,0.0,-0.00036486940494206976,1.2949818937915067,1.1505671291278032
2021-04-13,385.60418701171875,0.002963611618284734,378.75343017578126,5.932973887581314,1.1546918907358155,-1.0,0.002963611618284734,-1.0,-0.002963611618284734,0.0,0.0,-0.002963611618284734,1.2988197171774156,1.1471572950163036
2021-04-14,384.2873229980469,-0.0034150666876234803,380.3150573730469,4.959664166051907,0.8009142337074933,0.0,-0.0034150666876234803,-1.0,0.0034150666876234803,1.0,0.0005,0.0029150666876234803,1.2943841612280544,1.1505013350324698
2021-04-15,388.4154357910156,0.01074225597858125,382.1400543212891,4.091728932152045,1.5336747799727786,0.0,0.01074225597858125,0.0,0.0,0.0,0.0,0.0,1.3082887672225874,1.1505013350324698
2021-04-16,389.7137756347656,0.0033426576910000616,383.6951416015625,3.6548834157852004,1.6467376242998697,0.0,0.0033426576910000616,0.0,0.0,0.0,0.0,0.0,1.3126619287323928,1.1505013350324698
2021-04-19,387.799072265625,-0.00491310158595748,384.5217224121094,3.5420053915093286,0.9252808765824745,0.0,-0.00491310158595748,0.0,-0.0,0.0,0.0,-0.0,1.3062126873285118,1.1505013350324698
2021-04-20,384.9598083496094,-0.007321481971134913,385.08677978515624,3.032073212428999,-0.041876111376989676,0.0,-0.007321481971134913,0.0,-0.0,0.0,0.0,-0.0,1.2966492746877685,1.1505013350324698
2021-04-21,388.6022644042969,0.00946191258329887,385.9721923828125,2.5551516061372443,1.02932131900399,0.0,0.00946191258329887,0.0,0.0,0.0,0.0,0.0,1.308918056776062,1.1505013350324698
2021-04-22,385.0531005859375,-0.009133152694825397,386.3224304199219,2.0770664234199328,-0.6111166304900392,0.0,-0.009133152694825397,0.0,-0.0,0.0,0.0,-0.0,1.2969635082985123,1.1505013350324698
2021-04-23,389.22802734375,0.010842470172190533,386.8127777099609,2.1311036463461486,1.1333327864790168,0.0,0.010842470172190533,0.0,0.0,0.0,0.0,0.0,1.3110257964516585,1.1505013350324698
2021-04-26,390.0406188964844,0.002087700513963009,387.370361328125,2.17744264062979,1.2263273982671001,0.0,0.002087700513963009,0.0,0.0,0.0,0.0,0.0,1.3137628256807294,1.1505013350324698
2021-04-27,389.95654296875,-0.00021555685141783076,387.80559692382815,2.2197590360665873,0.9689997923077851,0.0,-0.00021555685141783076,0.0,-0.0,0.0,0.0,-0.0,1.313479635102516,1.1505013350324698
2021-04-28,389.844482421875,-0.00028736675636187314,388.36131286621094,1.9159149881081583,0.7741311931217764,0.0,-0.00028736675636187314,0.0,-0.0,0.0,0.0,-0.0,1.313102184720229,1.1505013350324698
2021-04-29,392.328857421875,0.006372733518160922,388.7526550292969,2.291131835748333,1.5608889618567325,0.0,0.006372733518160922,0.0,0.0,0.0,0.0,0.0,1.321470235025566,1.1505013350324698
2021-04-30,389.7510681152344,-0.006570481008152607,388.7563842773437,2.2928997312481463,0.4338104385180371,0.0,-0.006570481008152607,0.0,-0.0,0.0,0.0,-0.0,1.3127875399434916,1.1505013350324698
2021-05-03,390.59161376953125,0.0021566218108435287,389.0356384277344,2.3330546213096195,0.6669262380678566,0.0,0.0021566218108435287,0.0,0.0,0.0,0.0,0.0,1.3156187261851373,1.1505013350324698
